GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,2015,2015,South Africa,,,,,BTSX,Both sexes,,,,,42.3 [39.3-45.3],42.30000,39.30000,45.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,,,,FMLE,Female,,,,,33.5 [20.4-47.6],33.50000,20.40000,47.60000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,,,,FMLE,Female,,,,,34.2 [23.1-45.5],34.20000,23.10000,45.50000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1999,1999,,AFR,Africa,,ZAF,1999,1999,South Africa,,,,,FMLE,Female,,,,,37.5 [31.9-43.3],37.50000,31.90000,43.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2001,2001,,AFR,Africa,,ZAF,2001,2001,South Africa,,,,,FMLE,Female,,,,,39.0 [33.9-44.3],39.00000,33.90000,44.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,,,,FMLE,Female,,,,,44.3 [40.2-48.4],44.30000,40.20000,48.40000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,2010,2010,South Africa,,,,,FMLE,Female,,,,,44.7 [40.8-48.6],44.70000,40.80000,48.60000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,2015,2015,South Africa,,,,,FMLE,Female,,,,,43.8 [39.7-47.8],43.80000,39.70000,47.80000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2017,2017,,AFR,Africa,,ZAF,2017,2017,South Africa,,,,,FMLE,Female,,,,,42.9 [37.5-48.2],42.90000,37.50000,48.20000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1994,1994,,AFR,Africa,,ZAF,1994,1994,South Africa,,,,,MLE,Male,,,,,33.0 [24.3-42.1],33.00000,24.30000,42.10000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1996,1996,,AFR,Africa,,ZAF,1996,1996,South Africa,,,,,MLE,Male,,,,,33.6 [26.2-41.1],33.60000,26.20000,41.10000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2003,2003,,AFR,Africa,,ZAF,2003,2003,South Africa,,,,,MLE,Male,,,,,36.8 [31.7-41.7],36.80000,31.70000,41.70000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,,,,MLE,Male,,,,,38.0 [33.5-42.7],38.00000,33.50000,42.70000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,2010,2010,South Africa,,,,,MLE,Male,,,,,40.3 [36.4-44.3],40.30000,36.40000,44.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2012,2012,,AFR,Africa,,ZAF,2012,2012,South Africa,,,,,MLE,Male,,,,,40.5 [36.7-44.5],40.50000,36.70000,44.50000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2014,2014,,AFR,Africa,,ZAF,2014,2014,South Africa,,,,,MLE,Male,,,,,40.6 [36.5-44.6],40.60000,36.50000,44.60000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ZAF,2019,2019,South Africa,,,,,MLE,Male,,,,,40.5 [33.3-47.9],40.50000,33.30000,47.90000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1991,1991,,AFR,Africa,,ZAF,1991,1991,South Africa,,,,,BTSX,Both sexes,,,,,13.6 [6.7-22.7],13.60000,6.70000,22.70000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1998,1998,,AFR,Africa,,ZAF,1998,1998,South Africa,,,,,BTSX,Both sexes,,,,,19.5 [14.4-24.8],19.50000,14.40000,24.80000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ZAF,2000,2000,South Africa,,,,,BTSX,Both sexes,,,,,21.7 [17.1-26.6],21.70000,17.10000,26.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,,,,BTSX,Both sexes,,,,,28.4 [24.4-32.6],28.40000,24.40000,32.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,,,,BTSX,Both sexes,,,,,31.0 [27.1-35.1],31.00000,27.10000,35.10000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,,,,BTSX,Both sexes,,,,,33.5 [29.8-37.3],33.50000,29.80000,37.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2014,2014,,AFR,Africa,,ZAF,2014,2014,South Africa,,,,,BTSX,Both sexes,,,,,39.0 [35.0-43.0],39.00000,35.00000,43.00000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZAF,2016,2016,South Africa,,,,,BTSX,Both sexes,,,,,40.9 [36.1-45.6],40.90000,36.10000,45.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,,,,FMLE,Female,,,,,20.8 [9.9-34.2],20.80000,9.90000,34.20000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,,,,FMLE,Female,,,,,22.7 [12.9-34.0],22.70000,12.90000,34.00000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2002,2002,,AFR,Africa,,ZAF,2002,2002,South Africa,,,,,FMLE,Female,,,,,31.6 [24.5-39.1],31.60000,24.50000,39.10000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2004,2004,,AFR,Africa,,ZAF,2004,2004,South Africa,,,,,FMLE,Female,,,,,34.8 [28.1-41.9],34.80000,28.10000,41.90000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,,,,FMLE,Female,,,,,42.3 [36.3-48.3],42.30000,36.30000,48.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,,,,FMLE,Female,,,,,45.0 [39.3-50.7],45.00000,39.30000,50.70000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2018,2018,,AFR,Africa,,ZAF,2018,2018,South Africa,,,,,FMLE,Female,,,,,52.2 [42.7-61.6],52.20000,42.70000,61.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,,,,MLE,Male,,,,,6.9 [1.9-15.2],6.90000,1.90000,15.20000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,,,,MLE,Male,,,,,11.0 [6.3-16.6],11.00000,6.30000,16.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1999,1999,,AFR,Africa,,ZAF,1999,1999,South Africa,,,,,MLE,Male,,,,,12.6 [8.2-17.8],12.60000,8.20000,17.80000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2004,2004,,AFR,Africa,,ZAF,2004,2004,South Africa,,,,,MLE,Male,,,,,17.5 [13.5-22.2],17.50000,13.50000,22.20000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,,,,MLE,Male,,,,,19.6 [15.6-24.1],19.60000,15.60000,24.10000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2013,2013,,AFR,Africa,,ZAF,2013,2013,South Africa,,,,,MLE,Male,,,,,27.0 [22.6-31.6],27.00000,22.60000,31.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,2015,2015,South Africa,,,,,MLE,Male,,,,,29.0 [23.9-34.5],29.00000,23.90000,34.50000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,,,,FMLE,Female,,,,,43.4 [33.2-53.9],43.40000,33.20000,53.90000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,1996,1996,,AFR,Africa,,ZAF,1996,1996,South Africa,,,,,FMLE,Female,,,,,44.0 [34.7-53.8],44.00000,34.70000,53.80000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,,,,FMLE,Female,,,,,52.4 [46.0-58.5],52.40000,46.00000,58.50000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,2010,2010,South Africa,,,,,FMLE,Female,,,,,53.3 [47.3-59.2],53.30000,47.30000,59.20000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,,,,FMLE,Female,,,,,54.3 [48.4-60.0],54.30000,48.40000,60.00000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2012,2012,,AFR,Africa,,ZAF,2012,2012,South Africa,,,,,FMLE,Female,,,,,55.3 [49.4-60.8],55.30000,49.40000,60.80000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,1996,1996,,AFR,Africa,,ZAF,1996,1996,South Africa,,,,,MLE,Male,,,,,23.5 [16.5-31.6],23.50000,16.50000,31.60000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,,,,MLE,Male,,,,,24.0 [17.3-31.6],24.00000,17.30000,31.60000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,1998,1998,,AFR,Africa,,ZAF,1998,1998,South Africa,,,,,MLE,Male,,,,,24.5 [18.1-31.7],24.50000,18.10000,31.70000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,1999,1999,,AFR,Africa,,ZAF,1999,1999,South Africa,,,,,MLE,Male,,,,,25.0 [19.0-31.9],25.00000,19.00000,31.90000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2013,2013,,AFR,Africa,,ZAF,2013,2013,South Africa,,,,,MLE,Male,,,,,33.4 [28.7-38.2],33.40000,28.70000,38.20000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2014,2014,,AFR,Africa,,ZAF,2014,2014,South Africa,,,,,MLE,Male,,,,,34.3 [29.3-39.4],34.30000,29.30000,39.40000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,2015,2015,South Africa,,,,,MLE,Male,,,,,35.2 [29.8-40.6],35.20000,29.80000,40.60000,,,
NCD_HYP_DIAGNOSIS_C,"Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5658,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZAF,2016,2016,South Africa,,,,,MLE,Male,,,,,36.0 [30.0-42.0],36.00000,30.00000,42.00000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1999,1999,,AFR,Africa,,ZAF,1999,1999,South Africa,,,,,BTSX,Both sexes,,,,,36.2 [31.9-40.3],36.20000,31.90000,40.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ZAF,2000,2000,South Africa,,,,,BTSX,Both sexes,,,,,36.8 [32.8-40.7],36.80000,32.80000,40.70000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2001,2001,,AFR,Africa,,ZAF,2001,2001,South Africa,,,,,BTSX,Both sexes,,,,,37.4 [33.7-41.1],37.40000,33.70000,41.10000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2002,2002,,AFR,Africa,,ZAF,2002,2002,South Africa,,,,,BTSX,Both sexes,,,,,38.1 [34.5-41.6],38.10000,34.50000,41.60000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2003,2003,,AFR,Africa,,ZAF,2003,2003,South Africa,,,,,BTSX,Both sexes,,,,,38.8 [35.5-42.3],38.80000,35.50000,42.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZAF,2016,2016,South Africa,,,,,BTSX,Both sexes,,,,,42.0 [38.7-45.4],42.00000,38.70000,45.40000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2017,2017,,AFR,Africa,,ZAF,2017,2017,South Africa,,,,,BTSX,Both sexes,,,,,41.8 [38.0-45.7],41.80000,38.00000,45.70000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2018,2018,,AFR,Africa,,ZAF,2018,2018,South Africa,,,,,BTSX,Both sexes,,,,,41.5 [37.1-46.0],41.50000,37.10000,46.00000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ZAF,2019,2019,South Africa,,,,,BTSX,Both sexes,,,,,41.3 [36.2-46.6],41.30000,36.20000,46.60000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2003,2003,,AFR,Africa,,ZAF,2003,2003,South Africa,,,,,FMLE,Female,,,,,40.7 [36.1-45.5],40.70000,36.10000,45.50000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2004,2004,,AFR,Africa,,ZAF,2004,2004,South Africa,,,,,FMLE,Female,,,,,41.5 [37.2-46.1],41.50000,37.20000,46.10000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,,,,FMLE,Female,,,,,42.3 [38.1-46.9],42.30000,38.10000,46.90000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,,,,FMLE,Female,,,,,43.1 [38.9-47.5],43.10000,38.90000,47.50000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ZAF,2019,2019,South Africa,,,,,FMLE,Female,,,,,42.1 [34.7-49.4],42.10000,34.70000,49.40000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,,,,MLE,Male,,,,,32.0 [19.7-45.5],32.00000,19.70000,45.50000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1991,1991,,AFR,Africa,,ZAF,1991,1991,South Africa,,,,,MLE,Male,,,,,32.2 [21.0-44.5],32.20000,21.00000,44.50000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,,,,MLE,Male,,,,,32.5 [22.0-43.6],32.50000,22.00000,43.60000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,,,,MLE,Male,,,,,32.7 [23.2-42.8],32.70000,23.20000,42.80000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,,,,MLE,Male,,,,,38.7 [34.2-43.3],38.70000,34.20000,43.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,,,,MLE,Male,,,,,39.2 [34.9-43.7],39.20000,34.90000,43.70000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,,,,MLE,Male,,,,,39.7 [35.5-44.1],39.70000,35.50000,44.10000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,,,,MLE,Male,,,,,40.0 [36.1-44.3],40.00000,36.10000,44.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,,,,BTSX,Both sexes,,,,,15.0 [8.6-22.6],15.00000,8.60000,22.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1994,1994,,AFR,Africa,,ZAF,1994,1994,South Africa,,,,,BTSX,Both sexes,,,,,15.8 [9.8-22.8],15.80000,9.80000,22.80000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,,,,BTSX,Both sexes,,,,,16.6 [10.9-23.2],16.60000,10.90000,23.20000,,,
