GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,288000 [133000-502000],288000.00000,133000.00000,502000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,321000 [133000-588000],321000.00000,133000.00000,588000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,353000 [133000-679000],353000.00000,133000.00000,679000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,384000 [132000-766000],384000.00000,132000.00000,766000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,414000 [134000-849000],414000.00000,134000.00000,849000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,438000 [136000-913000],438000.00000,136000.00000,913000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,453000 [138000-951000],453000.00000,138000.00000,951000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,453000 [196000-817000],453000.00000,196000.00000,817000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,443000 [204000-772000],443000.00000,204000.00000,772000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,426000 [194000-748000],426000.00000,194000.00000,748000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,409000 [227000-642000],409000.00000,227000.00000,642000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,393000 [186000-673000],393000.00000,186000.00000,673000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,366000 [181000-613000],366000.00000,181000.00000,613000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,355000 [181000-586000],355000.00000,181000.00000,586000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,310000 [168000-496000],310000.00000,168000.00000,496000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,269000 [165000-397000],269000.00000,165000.00000,397000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,255000 [164000-365000],255000.00000,164000.00000,365000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,230000 [154000-321000],230000.00000,154000.00000,321000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,209000 [145000-285000],209000.00000,145000.00000,285000.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,58 [43-83],58.00000,43.00000,83.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,44 [28-81],44.00000,28.00000,81.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,38 [22-76],38.00000,22.00000,76.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,48 [27-110],48.00000,27.00000,110.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,46 [25-110],46.00000,25.00000,110.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,49 [25-130],49.00000,25.00000,130.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,46 [23-130],46.00000,23.00000,130.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,50 [25-150],50.00000,25.00000,150.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,50 [25-160],50.00000,25.00000,160.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,55 [32-120],55.00000,32.00000,120.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,57 [34-110],57.00000,34.00000,110.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,56 [34-110],56.00000,34.00000,110.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,58 [37-100],58.00000,37.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,53 [31-110],53.00000,31.00000,110.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,53 [31-110],53.00000,31.00000,110.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,53 [32-100],53.00000,32.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,52 [33-97],52.00000,33.00000,97.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,52 [35-85],52.00000,35.00000,85.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,58 [40-90],58.00000,40.00000,90.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,58 [42-87],58.00000,42.00000,87.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,58 [43-84],58.00000,43.00000,84.00000,,,
TB_e_inc_num_014,Number of incident tuberculosis cases in children aged 0 - 14,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,30000 [19000-41000],30000.00000,19000.00000,41000.00000,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,151 239,151239.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,148 257,148257.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,215 120,215120.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,227 320,227320.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,267 290,267290.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,270 178,270178.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,303 114,303114.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,315 315,315315.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,348 241,348241.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,360 183,360183.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,354 786,354786.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,362 453,362453.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,323 664,323664.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,312 380,312380.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,306 166,306166.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,287 224,287224.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,237 045,237045.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,243 297,243297.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,227 999,227999.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,209 545,209545.00000,,,,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,191 074,191074.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,75 967,75967.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,83 808,83808.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,98 799,98799.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,116 364,116364.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,126 268,126268.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,125 460,125460.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,131 099,131099.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,135 604,135604.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,138 803,138803.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,139 468,139468.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,132 107,132107.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,129 770,129770.00000,,,,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,119 898,119898.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,148 658,148658.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,106 482,106482.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,98 165,98165.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,66 786,66786.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,67 309,67309.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,56 982,56982.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,45 579,45579.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,58 398,58398.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,17 486,17486.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,23 133,23133.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,32 888,32888.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,37 686,37686.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,40 647,40647.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,39 739,39739.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,47 849,47849.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,45 738,45738.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,48 251,48251.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,53 411,53411.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,52 095,52095.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,47 285,47285.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,42 467,42467.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,37 709,37709.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,33 522,33522.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,28 507,28507.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,23 621,23621.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,25 001,25001.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,22 985,22985.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,22 281,22281.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,23 200,23200.00000,,,,,
TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,0,0.00000,,,,,
TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,0,0.00000,,,,,
TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,0,0.00000,,,,,
TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,0,0.00000,,,,,
